id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:tree canopy symptoms,field:optional - did the tree have heat damage,field:percent canopy affected (%),field:dieback percent,field:number of additional unhealthy trees (of same species) in area (within sight),field:percent of trees (of same species) within sight that are unhealthy,"field:other factors - are there signs or symptoms of insect, diseases, or other damage?",field:optional - what 'other factors' were observed?,field:optional - tree size,field:optional - site type,field:optional - site/location description,field:optional - site/area disturbance level,field:optional - site hydrology,field:optional - access to water,field:optional - slope position,field:optional - were there any other unhealthy plant species on the site?,field:optional - timing of symptoms estimate,field:optional - estimated time spent to make this observation (# of minutes),field:optional - can we follow up with you?,field:notes
145783881,2023-01-03 14:20:35,2023-01-03,2023-01-03 22:20:35 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-03 22:21:50 UTC,2023-01-08 00:07:59 UTC,research,,https://www.inaturalist.org/observations/145783881,https://inaturalist-open-data.s3.amazonaws.com/photos/250484128/medium.jpeg,,"",,3,0,false,2,"26th St N & Puget Sound Dr, Tacoma, WA 98407, USA",47.27151204,-122.48244003,7,,,,7,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,0,0,No,No selection,Medium (can wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree has access to water year round (watered in summer or near permanent water source),Area is flat (e.g. field),No,,5,,
145784528,2023-01-03 14:30:12,2023-01-03,2023-01-03 22:30:12 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-03 22:31:52 UTC,2023-01-13 23:50:15 UTC,research,,https://www.inaturalist.org/observations/145784528,https://inaturalist-open-data.s3.amazonaws.com/photos/250485352/medium.jpeg,,"",,4,0,false,2,"North End, Tacoma, WA, USA",47.27107395,-122.47549003,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Not Sure,"Healthy, no dieback(0%)",5,0,0,No,No selection,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),No,,5,,
145784706,2023-01-03 14:34:17,2023-01-03,2023-01-03 22:34:17 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-03 22:35:38 UTC,2023-01-13 23:50:04 UTC,research,,https://www.inaturalist.org/observations/145784706,https://inaturalist-open-data.s3.amazonaws.com/photos/250485773/medium.jpeg,,"",,4,0,false,2,"Tacoma, WA 98406, USA",47.27075349,-122.47485851,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,0,0,Not sure,No selection,Very Large (would take many people to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree has access to water year round (watered in summer or near permanent water source),Area is flat (e.g. field),,,5,,
145990836,2023-01-06 13:34:34,2023-01-06,2023-01-06 21:34:34 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-06 21:48:20 UTC,2023-01-13 23:48:42 UTC,research,,https://www.inaturalist.org/observations/145990836,https://inaturalist-open-data.s3.amazonaws.com/photos/250889895/medium.jpeg,,"",,3,0,false,2,"Tacoma, WA 98465, USA",47.24431019,-122.52655585,7,,,,7,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,Not Sure,1-29% of the canopy is unhealthy,10,2-3,80,No,,Medium (can wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree has access to water year round (watered in summer or near permanent water source),Summit of hill or mountain,,This is the first time I have seen this tree,5,,
145991111,2023-01-06 13:48:27,2023-01-06,2023-01-06 21:48:27 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-06 21:50:45 UTC,2023-01-08 00:06:56 UTC,research,,https://www.inaturalist.org/observations/145991111,https://inaturalist-open-data.s3.amazonaws.com/photos/250890259/medium.jpeg,,"",,2,0,false,2,"22, Tacoma, WA 98466, USA",47.24843031,-122.52397067,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,0,0,No,,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree has access to water year round (watered in summer or near permanent water source),Top of slope,No,,5,,
145992584,2023-01-06 13:58:23,2023-01-06,2023-01-06 21:58:23 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-06 22:10:10 UTC,2023-01-13 23:48:22 UTC,research,,https://www.inaturalist.org/observations/145992584,https://inaturalist-open-data.s3.amazonaws.com/photos/250892959/medium.jpeg,,"",,3,0,false,2,"12th St S & Vassault St S, Tacoma, WA 98466, USA",47.24978954,-122.51947305,5,,,,5,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,0,0,No,,Medium (can wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree has access to water year round (watered in summer or near permanent water source),Area is flat (e.g. field),No,,5,,
146063649,2023-01-07 12:34:48,2023-01-07,2023-01-07 20:34:48 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-07 20:35:49 UTC,2023-01-13 23:48:10 UTC,research,,https://www.inaturalist.org/observations/146063649,https://inaturalist-open-data.s3.amazonaws.com/photos/251033107/medium.jpeg,,"",,2,0,false,2,"Eastside, Tacoma, WA, USA",47.22013071,-122.42108769,5,,,,5,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Yellowing Canopy,Not Sure,1-29% of the canopy is unhealthy,2,1,100,No,No selection,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree has access to water year round (watered in summer or near permanent water source),Area is flat (e.g. field),No,This is the first time I have seen this tree,5,,
146063699,2023-01-07 12:35:58,2023-01-07,2023-01-07 20:35:58 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-07 20:36:46 UTC,2023-01-13 23:47:58 UTC,research,,https://www.inaturalist.org/observations/146063699,https://inaturalist-open-data.s3.amazonaws.com/photos/251033224/medium.jpeg,,"",,2,0,false,2,"Eastside, Tacoma, WA, USA",47.22003389,-122.4209839,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Browning Canopy,Not Sure,1-29% of the canopy is unhealthy,15,1,100,Not sure,,Medium (can wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),No,This is the first time I have seen this tree,5,,tree looks was topped not sure why
146064369,2023-01-07 12:43:04,2023-01-07,2023-01-07 20:43:04 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-07 20:46:09 UTC,2023-01-09 19:56:54 UTC,research,,https://www.inaturalist.org/observations/146064369,https://inaturalist-open-data.s3.amazonaws.com/photos/251034763/medium.jpeg,,"",,2,0,false,2,"McKinley / 50th, Tacoma, WA 98404, USA",47.21160332,-122.42101846,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,0,0,Not sure,,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),No,,5,,
146076681,2023-01-07 15:35:36,2023-01-07,2023-01-07 23:35:36 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-07 23:39:38 UTC,2023-01-16 01:45:52 UTC,research,,https://www.inaturalist.org/observations/146076681,https://inaturalist-open-data.s3.amazonaws.com/photos/251059662/medium.jpeg,,"",,2,0,false,2,"Eastside, Tacoma, WA, USA",47.19411676,-122.4207837,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Yellowing Canopy,No,1-29% of the canopy is unhealthy,8,0,0,No,,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Not sure,Area is flat (e.g. field),No,This is the first time I have seen this tree,5,,
146076738,2023-01-07 15:39:46,2023-01-07,2023-01-07 23:39:46 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-07 23:40:14 UTC,2023-02-27 17:01:15 UTC,needs_id,,https://www.inaturalist.org/observations/146076738,https://inaturalist-open-data.s3.amazonaws.com/photos/251059749/medium.jpeg,,"",,0,0,false,2,"72nd St E & E F St, Tacoma, WA 98404, USA",47.1939878,-122.42089673,19,,,,19,,,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,,Angiospermae,flowering plants,Plantae,47125,Yellowing Canopy,No,1-29% of the canopy is unhealthy,3,More than 10,90,Not sure,,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),No,This is the first time I have seen this tree,5,,this was a row of approximately 15 trees. will try to cath the owners at home to document individual trees
146077369,2023-01-07 15:46:04,2023-01-07,2023-01-07 23:46:04 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-07 23:50:31 UTC,2023-01-16 01:45:45 UTC,research,,https://www.inaturalist.org/observations/146077369,https://inaturalist-open-data.s3.amazonaws.com/photos/251061083/medium.jpeg,,"",,2,0,false,2,"Eastside, Tacoma, WA, USA",47.21061624,-122.42076031,6,,,,6,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Browning Canopy,Not Sure,1-29% of the canopy is unhealthy,5,0,0,"Yes (please elaborate in Notes, add Picture if possible)",,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree has access to water year round (watered in summer or near permanent water source),Area is flat (e.g. field),No,This is the first time I have seen this tree,5,,
146077783,2023-01-07 15:53:13,2023-01-07,2023-01-07 23:53:13 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-07 23:55:58 UTC,2023-01-16 01:45:38 UTC,research,,https://www.inaturalist.org/observations/146077783,https://inaturalist-open-data.s3.amazonaws.com/photos/251061848/medium.jpeg,,"",,2,0,false,2,"McKinley Ave & E 48th St, Tacoma, WA 98404, USA",47.21400986,-122.42056963,3,,,,3,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,0,0,Not sure,,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),,,5,,
146144187,2023-01-08 11:36:30,2023-01-08,2023-01-08 19:36:30 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-08 19:38:54 UTC,2023-01-11 17:28:02 UTC,research,,https://www.inaturalist.org/observations/146144187,https://inaturalist-open-data.s3.amazonaws.com/photos/251192358/medium.jpeg,,"",,2,0,false,2,"Tacoma, WA 98406, USA",47.26932874,-122.50797891,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Yellowing Canopy,Not Sure,1-29% of the canopy is unhealthy,25,4-6,100,Not sure,Invasive plants present or growing on tree,Medium (can wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Top of slope,,This is the first time I have seen this tree,,,
146144410,2023-01-08 11:39:06,2023-01-08,2023-01-08 19:39:06 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-08 19:41:52 UTC,2023-01-11 17:27:55 UTC,research,,https://www.inaturalist.org/observations/146144410,https://inaturalist-open-data.s3.amazonaws.com/photos/251192832/medium.jpeg,,"",,3,0,false,2,"Tacoma, WA 98406, USA",47.26943502,-122.50794952,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Yellowing Canopy,Not Sure,1-29% of the canopy is unhealthy,50,4-6,100,Not sure,Invasive plants present or growing on tree,Medium (can wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Middle of a slope,Not sure,This is the first time I have seen this tree,5,,blackberries were present inside the tree. From past experience know that blackberries are not controlled at this park
146144611,2023-01-08 11:42:10,2023-01-08,2023-01-08 19:42:10 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-08 19:43:50 UTC,2023-01-11 17:27:42 UTC,research,,https://www.inaturalist.org/observations/146144611,https://inaturalist-open-data.s3.amazonaws.com/photos/251193142/medium.jpeg,,"",,2,0,false,2,"Tacoma, WA 98406, USA",47.26939364,-122.50792488,6,,,,6,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Browning Canopy,Not Sure,1-29% of the canopy is unhealthy,5,4-6,100,Not sure,Invasive plants present or growing on tree,Medium (can wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Lower slope,Not sure,This is the first time I have seen this tree,5,,blackberries were present inside the tree. From past experience know that blackberries are not controlled at this park
146146812,2023-01-08 12:11:04,2023-01-08,2023-01-08 20:11:04 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-08 20:11:41 UTC,2023-01-11 17:35:34 UTC,research,,https://www.inaturalist.org/observations/146146812,https://inaturalist-open-data.s3.amazonaws.com/photos/251197292/medium.jpeg,,"",,2,0,false,2,"Tacoma, WA 98406, USA",47.26930954,-122.48500728,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,2-3,66,No,,Medium (can wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Top of slope,,,2,,
146147055,2023-01-08 12:13:47,2023-01-08,2023-01-08 20:13:47 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-08 20:14:34 UTC,2023-01-11 17:35:31 UTC,research,,https://www.inaturalist.org/observations/146147055,https://inaturalist-open-data.s3.amazonaws.com/photos/251197727/medium.jpeg,,"",,2,0,false,2,"Tacoma, WA 98406, USA",47.26881905,-122.48435342,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,Not Sure,1-29% of the canopy is unhealthy,10,1,100,Not sure,,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Top of slope,,This is the first time I have seen this tree,2,,
146151610,2023-01-08 13:11:52,2023-01-08,2023-01-08 21:11:52 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-08 21:13:38 UTC,2023-01-11 17:26:39 UTC,research,,https://www.inaturalist.org/observations/146151610,https://inaturalist-open-data.s3.amazonaws.com/photos/251206470/medium.jpeg,,"",,2,0,false,2,"Hilltop, Tacoma, WA, USA",47.25563389,-122.44746888,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Browning Canopy,Not Sure,1-29% of the canopy is unhealthy,2,1,100,Not sure,Other (please describe in Notes),Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),Not sure,This is the first time I have seen this tree,5,,tree appears to have sustained damage when unhoused persons used it to support tarp.
146157092,2023-01-08 13:15:09,2023-01-08,2023-01-08 21:15:09 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-08 22:21:35 UTC,2023-01-11 17:35:24 UTC,research,,https://www.inaturalist.org/observations/146157092,https://inaturalist-open-data.s3.amazonaws.com/photos/251216423/medium.jpeg,,"",,2,0,false,2,"Hilltop, Tacoma, WA, USA",47.25586567,-122.44648221,5,,,,5,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Yellowing Canopy,Not Sure,1-29% of the canopy is unhealthy,5,1,100,No,,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),Not sure,This is the first time I have seen this tree,,,
146299340,2023-01-10 14:52:48,2023-01-10,2023-01-10 22:52:48 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-10 22:57:16 UTC,2023-01-11 17:23:50 UTC,research,,https://www.inaturalist.org/observations/146299340,https://inaturalist-open-data.s3.amazonaws.com/photos/251492518/medium.jpeg,,"",,2,0,false,2,"Central Tacoma, Tacoma, WA, USA",47.24276721,-122.4931141,7,,,,7,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,0,0,"Yes (please elaborate in Notes, add Picture if possible)","Insect damage on trunk (holes, frass, galleries, etc.)",Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),,This is the first time I have seen this tree,5,,Tree is located at Snake Lake Nature Center. Located upslope from the lake.
146299425,2023-01-10 14:57:22,2023-01-10,2023-01-10 22:57:22 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-10 22:58:51 UTC,2023-01-11 17:23:24 UTC,research,,https://www.inaturalist.org/observations/146299425,https://inaturalist-open-data.s3.amazonaws.com/photos/251492693/medium.jpeg,,"",,2,0,false,2,"Central Tacoma, Tacoma, WA, USA",47.24273799,-122.49308933,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,0,0,No,,Very Large (would take many people to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Other,Tree does not typically have access to water in summer,Floodplain or valley bottom,,,5,,"Tree is located at Snake Lake Nature Center. Located upslope from the lake. The area around the tree appears to have been built up. there is a low rock retaining wall diameter of about 3 meters,that allows the trunk to sit at its original soil height"
146299652,2023-01-10 15:01:37,2023-01-10,2023-01-10 23:01:37 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-10 23:04:05 UTC,2023-01-11 17:23:15 UTC,research,,https://www.inaturalist.org/observations/146299652,https://inaturalist-open-data.s3.amazonaws.com/photos/251493228/medium.jpeg,,"",,2,0,false,2,"Central Tacoma, Tacoma, WA, USA",47.24250188,-122.49304336,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,0,0,Not sure,,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree has access to water year round (watered in summer or near permanent water source),Top of slope,,No selection,5,,Tree is located at Snake Lake Nature Center. Located upslope from the lake. Lateral roots should reach lake in normal year
146299967,2023-01-10 15:04:39,2023-01-10,2023-01-10 23:04:39 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-10 23:08:52 UTC,2023-01-11 17:22:55 UTC,research,,https://www.inaturalist.org/observations/146299967,https://inaturalist-open-data.s3.amazonaws.com/photos/251493732/medium.jpeg,,"",,2,0,false,2,"Central Tacoma, Tacoma, WA, USA",47.2424421,-122.4929338,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,0,0,Not sure,,Medium (can wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Not sure,Top of slope,,,5,,Tree is located at Snake Lake Nature Center. Located upslope from the lake. Not sure if lateral roots would reach the lake in summer
146300065,2023-01-10 15:08:56,2023-01-10,2023-01-10 23:08:56 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-10 23:11:23 UTC,2023-01-11 17:22:38 UTC,research,,https://www.inaturalist.org/observations/146300065,https://inaturalist-open-data.s3.amazonaws.com/photos/251493938/medium.jpeg,,"",,2,0,false,2,"Central Tacoma, Tacoma, WA, USA",47.24236412,-122.49226009,5,,,,5,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,2-3,75,No,,Small (can wrap hands around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Not sure,Top of slope,,,,,Tree is located at Snake Lake Nature Center. Located upslope from the lake. Not sure if lateral roots would reach the lake in summer
146301110,2023-01-10 15:23:36,2023-01-10,2023-01-10 23:23:36 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-10 23:29:35 UTC,2023-01-11 17:22:23 UTC,research,,https://www.inaturalist.org/observations/146301110,https://inaturalist-open-data.s3.amazonaws.com/photos/251495933/medium.jpeg,,"",,2,0,false,2,"Central Tacoma, Tacoma, WA, USA",47.24006089,-122.49339849,7,,,,7,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Old Dead Top (needles already gone),Not Sure,60-99% of the canopy is unhealthy,66,2-3,75,Not sure,,Medium (can wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)","Wetland, lots of water",Tree has access to water year round (watered in summer or near permanent water source),Floodplain or valley bottom,Yes (please identify other species in notes),This is the first time I have seen this tree,5,,Tree is located at Snake Lake Nature Center. The tree is located next to snake lake. In a normal summer tree would have access to water. This past summer lake dried up to two small pond over 25 meters from the tree
146301454,2023-01-10 15:29:42,2023-01-10,2023-01-10 23:29:42 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-10 23:36:17 UTC,2023-01-11 17:22:09 UTC,research,,https://www.inaturalist.org/observations/146301454,https://inaturalist-open-data.s3.amazonaws.com/photos/251496589/medium.jpeg,,"",,2,0,false,2,"Central Tacoma, Tacoma, WA, USA",47.24115744,-122.49324225,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Branch Dieback or 'Flagging',Not Sure,1-29% of the canopy is unhealthy,5,2-3,75,No,,Medium (can wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Seasonally flooded area,Other (please describe in Notes),Floodplain or valley bottom,Yes (please identify other species in notes),This is the first time I have seen this tree,5,,Tree is located at Snake Lake Nature Center. The tree is located next to snake lake. In a normal summer tree would have access to water. This past summer lake dried up to two small pond over 75 meters from the tree
146301552,2023-01-10 15:36:24,2023-01-10,2023-01-10 23:36:24 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-10 23:38:38 UTC,2023-01-11 17:14:23 UTC,research,,https://www.inaturalist.org/observations/146301552,https://inaturalist-open-data.s3.amazonaws.com/photos/251496836/medium.jpeg,,"",,2,0,false,2,"Central Tacoma, Tacoma, WA, USA",47.24184849,-122.49320872,7,,,,7,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,2-3,20,No,,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Not sure,Middle of a slope,Yes (please identify other species in notes),,5,,Tree is located at Snake Lake Nature Center. Located upslope from the lake. Not sure if lateral roots would reach the lake in summer
146301617,2023-01-10 15:38:45,2023-01-10,2023-01-10 23:38:45 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-01-10 23:40:37 UTC,2023-01-11 17:14:07 UTC,research,,https://www.inaturalist.org/observations/146301617,https://inaturalist-open-data.s3.amazonaws.com/photos/251497079/medium.jpeg,,"",,2,0,false,2,"Central Tacoma, Tacoma, WA, USA",47.24178893,-122.49314752,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Old Dead Top (needles already gone),Not Sure,30-59% of the canopy is unhealthy,50,2-3,20,No,Mechanical damage or fire scars,Medium (can wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Middle of a slope,Yes (please identify other species in notes),This is the first time I have seen this tree,5,,Tree is located at Snake Lake Nature Center. located up against a large Douglas fir. The tree is far enough from the lake that its roots don't reach water
