"","field_1","id","latitude.x","longitude.x","place_town","place_coun","DN_AM1","DN_AF1","DN_PM1","area_id","city_id","grade","fill","label","name","category_i","sheets","area","bounds","label_coor","residentia","commercial","industrial","observed_on_string","observed_on","time_observed_at","time_zone","user_id","user_login","user_name","created_at","updated_at","quality_grade","license","url","image_url","sound_url","tag_list","description","num_identification_agreements","num_identification_disagreements","captive_cultivated","oauth_application_id","place_guess","latitude.y","longitude.y","positional_accuracy","private_place_guess","private_latitude","private_longitude","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","place_town_name","place_county_name","place_state_name","place_country_name","place_admin1_name","place_admin2_name","species_guess","scientific_name","common_name","iconic_taxon_name","taxon_id","field.tree.canopy.symptoms","field.optional...did.the.tree.have.heat.damage","field.percent.canopy.affected....","field.dieback.percent","field.number.of.additional.unhealthy.trees..of.same.species..in.area..within.sight.","field.percent.of.trees..of.same.species..within.sight.that.are.unhealthy","field.other.factors...are.there.signs.or.symptoms.of.insect..diseases..or.other.damage.","field.optional...what..other.factors..were.observed.","field.optional...tree.size","field.optional...site.type","field.optional...site.location.description","field.optional...site.area.disturbance.level","field.optional...site.hydrology","field.optional...access.to.water","field.optional...slope.position","field.optional...were.there.any.other.unhealthy.plant.species.on.the.site.","field.optional...timing.of.symptoms.estimate","field.optional...estimated.time.spent.to.make.this.observation....of.minutes.","field.optional...can.we.follow.up.with.you.","field.tree.number..from.google.map..if.applicable","field.notes","mean.temp.daily","dist.from.mean.daily","Area","dist.from.mean.am","dist.from.mean.af","dist.from.mean.pm","OBJECTID","TRACTCE10","GEOID10","CountyFIPS","County10","Diesel_PM2","Diesel_Ran","Ozone_Conc","Ozone_Rank","PM2_5","PM2_5_Rank","Proximity_","Proximit_1","Toxic_Rele","RSEI_Rank","Lead_Risk_","Lead_Ris_1","PTSDFs","PTSDF_Rank","PNPL","PNPL_Rank","PRMP","PRMP_Rank","PWDIS","WDIS_Rank","LEP","LEP_Rank","No_HS_Dipl","No_HS_Di_1","POC","POC_Rank","Poverty","Poverty_Ra","Transporta","Transpor_1","Unaffordab","Unafford_1","Unemployed","Unemploy_1","CVD","CVD_Rank","LBW","LBW_Rank","Environmen","Environm_1","Socioecono","Sensitive_","Environm_2","SHAPE_Leng","SHAPE_Area","Percent.Dieback.Modified","user.estimated.dieback","tree.size.simplified","binary.tree.canopy.symptoms","ordinal.tree.canopy.symptoms","reclassified.tree.canopy.symptoms","top.dieback","thinning","dead","field.dieback.prop"
"802",413,190459742,45.4815666667,-122.6977783333,"Portland","Multnomah",60.6038682937622,85.677173614502,81.5260925292969,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"2023-11-08 11:23:07-08:00","2023-11-08","2023-11-08 19:23:07 UTC","Pacific Time (US & Canada)",5366035,"watergalcjs","","2023-11-09 02:37:37 UTC","2023-11-12 01:21:10 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/190459742","https://inaturalist-open-data.s3.amazonaws.com/photos/333884894/medium.jpg",NA,"","",1,0,"false",3,"SW Kanan St, Portland, OR, US",45.4815666667,-122.6977783333,35,"",NA,NA,35,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No","Healthy, no dieback(0%)",0,"1",25,"Not sure","No selection","No selection","Urban","Roadside","Medium (moderately used trails, etc)","Upland or well drained","Tree may have occassional access to water in summer (watered by someone)","Middle of a slope","No","No selection","14","Yes","PWRC77","",75.935711479187,0.400067819398032,"Portland",0.547309396184723,1.31290820138207,-0.660014139372734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"No","No Selection","Healthy","Healthy","Healthy","No","No","No",0
"803",414,190460000,45.4814633333,-122.6987533333,"Portland","Multnomah",61.1119430541992,85.7293312072754,81.4277545928955,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"2023-11-08 11:36:05-08:00","2023-11-08","2023-11-08 19:36:05 UTC","Pacific Time (US & Canada)",5366035,"watergalcjs","","2023-11-09 02:40:28 UTC","2023-11-12 01:21:07 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/190460000","https://inaturalist-open-data.s3.amazonaws.com/photos/333885321/medium.jpg",NA,"","",1,0,"false",3,"SW Kanan St, Portland, OR, US",45.4814633333,-122.6987533333,9,"",NA,NA,9,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Thinning Canopy","No","1-29% of the canopy is unhealthy",1,"0",NA,"Not sure","No selection","No selection","Urban","Roadside","Medium (moderately used trails, etc)","Upland or well drained","Tree does not typically have access to water in summer","Middle of a slope","No selection","No selection","5","Yes","PWRC73","",76.08967628479,0.554032625001042,"Portland",1.05538415662173,1.36506579415551,-0.758352075774098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"No","No Selection","Unhealthy","Unhealthy","Thinning Canopy","No","Yes","No",0.01
"804",415,190462888,45.4783783333,-122.688545,"Portland","Multnomah",59.8378087997437,85.0450202941895,80.6928653717041,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"2023-11-08 11:59:51-08:00","2023-11-08","2023-11-08 19:59:51 UTC","Pacific Time (US & Canada)",5366035,"watergalcjs","","2023-11-09 03:32:38 UTC","2023-11-12 01:20:52 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/190462888","https://inaturalist-open-data.s3.amazonaws.com/photos/333891973/medium.jpg",NA,"","",2,0,"false",3,"Ida B. Wells High School, Portland, OR, US",45.4783783333,-122.688545,7,"",NA,NA,7,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No selection","Healthy, no dieback(0%)",0,"1",NA,"No","No selection","No selection","Urban","Urban yard or open park grounds","Medium (moderately used trails, etc)","Upland or well drained","Tree does not typically have access to water in summer","Middle of a slope","No selection","No selection","5","Yes","PWRC75","",75.1918981552124,-0.343745504576589,"Portland",-0.218750097833826,0.680754881069575,-1.49324129696551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"No","No Selection","Healthy","Healthy","Healthy","No","No","No",0
"805",416,190462995,45.4782866667,-122.6882783333,"Portland","Multnomah",59.8460107803345,85.1439590454102,80.6981182098389,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"2023-11-08 12:00:30-08:00","2023-11-08","2023-11-08 20:00:30 UTC","Pacific Time (US & Canada)",5366035,"watergalcjs","","2023-11-09 03:34:39 UTC","2023-11-12 01:20:42 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/190462995","https://inaturalist-open-data.s3.amazonaws.com/photos/333892183/medium.jpg",NA,"","",1,0,"false",3,"SW Burlingame Ave, Portland, OR, US",45.4782866667,-122.6882783333,4,"",NA,NA,4,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No selection","Healthy, no dieback(0%)",0,"1",NA,"No","No selection","No selection","Urban","Urban yard or open park grounds","Medium (moderately used trails, etc)","Upland or well drained","Tree does not typically have access to water in summer","Middle of a slope","No","No selection","5","Yes","PWRC72","",75.2293626785278,-0.306280981261153,"Portland",-0.210548117243,0.779693632290275,-1.48798845883074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"No","No Selection","Healthy","Healthy","Healthy","No","No","No",0
"806",438,191299010,45.51419023,-122.57604332,"Portland","Multnomah",58.5787464141846,88.8725643157959,84.6631286621094,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"2023-11-17 12:09:00","2023-11-17","2023-11-17 20:09:00 UTC","Pacific Time (US & Canada)",7424674,"roberta41883","Roberta Jortner","2023-11-17 20:11:32 UTC","2023-11-17 20:27:54 UTC","casual","","https://www.inaturalist.org/observations/191299010","https://static.inaturalist.org/photos/335557050/medium.jpeg",NA,"","",0,0,"true",2,"Montavilla, Portland, OR, USA",45.51419023,-122.57604332,5,"",NA,NA,5,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Extra Cone Crop","No selection","Healthy, no dieback(0%)",0,"2-3",50,"Not sure","Top Cutting or Intensive Pruning","Large (too big to wrap arms around trunk)","Urban","Urban yard or open park grounds","Medium (moderately used trails, etc)","Upland or well drained","Tree may have occassional access to water in summer (watered by someone)","Area is flat (e.g. field)","No selection","No selection","","No Selection","PWRC 46","Pruned for power lines",77.3714797973633,1.8358361375743,"Portland",-1.4778124833929,4.50829890267602,2.47702199343978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"No","Large","Unhealthy","Unhealthy","Other","No","No","No",0
"807",443,191430342,45.4796133333,-122.6877833333,"Portland","Multnomah",60.240970993042,84.7174423217774,80.5376010894775,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"2023-11-14 12:28:28-08:00","2023-11-14","2023-11-14 20:28:28 UTC","Pacific Time (US & Canada)",5366035,"watergalcjs","","2023-11-19 02:17:49 UTC","2023-11-19 02:32:59 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/191430342","https://inaturalist-open-data.s3.amazonaws.com/photos/335822419/medium.jpg",NA,"","",1,0,"false",3,"SW Vincent Pl, Portland, OR, US",45.4796133333,-122.6877833333,4,"",NA,NA,4,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No selection","Healthy, no dieback(0%)",0,"0",0,"No","No selection","No selection","Urban","Roadside","Medium (moderately used trails, etc)","Other","Tree does not typically have access to water in summer","Lower slope","No","No selection","","No Selection","PWRC78","This tree is between Terwilliger and Vincent Pl at the edge of what looks like a ditch. The tree was in full shade with sun behind at time of photo",75.1653381347656,-0.370305525023355,"Portland",0.184412095464516,0.353176908657474,-1.64850557919208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"No","No Selection","Healthy","Healthy","Healthy","No","No","No",0
"808",449,191625420,45.5026370008,-122.6921857988,"Portland","Multnomah",62.2050277709961,81.1943054199219,81.5023517608643,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"2023-11-20 15:36:41-08:00","2023-11-20","2023-11-20 23:36:41 UTC","Pacific Time (US & Canada)",268175,"dayhiker","","2023-11-20 23:38:51 UTC","2023-11-22 04:09:52 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/191625420","https://inaturalist-open-data.s3.amazonaws.com/photos/336212199/medium.jpg",NA,"","",1,0,"false",3,"SW Sam Jackson Park Rd, Portland, OR, US",45.5026370008,-122.6921857988,9,"",NA,NA,9,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No selection","Healthy, no dieback(0%)",0,"0",NA,"Not sure","No selection","No selection","No Selection","No Selection","No Selection","No Selection","No selection","Lower slope","No selection","No selection","","No Selection","","",74.9672283172607,-0.568415342528255,"Portland",2.14846887341862,-3.16995999319801,-0.683754907805351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"No","No Selection","Healthy","Healthy","Healthy","No","No","No",0
"809",462,194142728,45.59045,-122.716658,"Portland","Multnomah",59.3087020874023,88.7596111297607,84.736400604248,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"2023-12-16 12:33:05","2023-12-16","2023-12-16 20:33:05 UTC","Pacific Time (US & Canada)",385895,"leah_mycelia","Leah Bendlin","2023-12-16 22:25:59 UTC","2023-12-18 18:27:10 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/194142728","https://inaturalist-open-data.s3.amazonaws.com/photos/341177803/medium.jpeg",NA,"","Fungus observation at https://www.inaturalist.org/observations/194142766 ",1,0,"false",2,"Portsmouth, Portland, OR, USA",45.59045,-122.716658,NA,"",NA,NA,NA,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No selection","Healthy, no dieback(0%)",0,"0",NA,"Not sure","Fungal Activitiy (mycelial fans, bleeding cankers, mushrooms at base, or conks on trunk)","No selection","Urban","Urban yard or open park grounds","Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)","No Selection","No selection","Area is flat (e.g. field)","No selection","No selection","","Yes","","",77.6015712738037,2.06592761401473,"Portland",-0.747856810175136,4.39534571664086,2.55029393557844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"No","No Selection","Healthy","Healthy","Healthy","No","No","No",0
"810",463,194463439,45.5726916667,-122.6116033333,"Portland","Multnomah",61.7792629241943,89.150350189209,84.5503540039062,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"2023-12-20 12:39:05-08:00","2023-12-20","2023-12-20 20:39:05 UTC","Pacific Time (US & Canada)",3064171,"fernsibley","Fern","2023-12-20 22:58:48 UTC","2023-12-21 04:32:21 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/194463439","https://inaturalist-open-data.s3.amazonaws.com/photos/341831027/medium.jpg",NA,"","",1,0,"false",3,"Cully, Portland, OR, US",45.5726916667,-122.6116033333,4,"",NA,NA,4,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No selection","Healthy, no dieback(0%)",0,"0",NA,"Not sure","Insect damage on trunk (holes, frass, galleries, etc.)","Small (can wrap hands around trunk)","Urban","Urban yard or open park grounds","Medium (moderately used trails, etc)","Wetland, lots of water","Tree does not typically have access to water in summer","Area is flat (e.g. field)","Not sure","No selection","","No Selection","","",78.4933223724365,2.95767871264754,"Portland",1.72270402661686,4.7860847760891,2.36424733523664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"No","Small","Healthy","Healthy","Healthy","No","No","No",0
"811",465,195702615,45.5035883333,-122.68283,"Portland","Multnomah",61.786572265625,88.749084854126,82.8665481567383,NA,NA,"","","","",NA,NA,NA,"","",NA,NA,NA,"2024-01-03 14:51:44-08:00","2024-01-03","2024-01-03 22:51:44 UTC","Pacific Time (US & Canada)",268175,"dayhiker","","2024-01-03 22:57:12 UTC","2024-01-05 18:12:12 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/195702615","https://inaturalist-open-data.s3.amazonaws.com/photos/344360068/medium.jpg",NA,"","Dying tree behind on left I reported a few days ago 
",1,0,"false",3,"Duniway Park, Portland, OR, US",45.5035883333,-122.68283,4,"",NA,NA,4,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No selection","Healthy, no dieback(0%)",0,"1",50,"Not sure","No selection","Large (too big to wrap arms around trunk)","No Selection","No Selection","No Selection","No Selection","No selection","No selection","No selection","No selection","","No Selection","","",77.8007350921631,2.26509143237409,"Portland",1.73001336804752,4.3848194410061,0.680441488068666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"No","Large","Healthy","Healthy","Healthy","No","No","No",0
"812",186,150526111,47.2737192929,-122.4768027296,"Tacoma","Pierce",60.7300273895264,86.8057888031006,83.8062019348145,4873,172,"A","#76a865","A1","Laburnum Park",1,1,0.000165111210687,"[ [ 47.268430, -122.497790 ], [ 47.292470, -122.472850 ] ]","47.28,-122.486",1,0,0,"2023-03-07 14:40:36-08:00","2023-03-07","2023-03-07 22:40:36 UTC","Pacific Time (US & Canada)",6555465,"sam1952","Sam Dossa","2023-03-07 22:46:56 UTC","2023-03-08 02:54:31 UTC","research","","https://www.inaturalist.org/observations/150526111","https://static.inaturalist.org/photos/259576144/medium.jpg",NA,"","",1,0,"false",3,"N 29th St, Tacoma, WA, US",47.2737192929,-122.4768027296,9,"",NA,NA,9,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Thinning Canopy","No","Healthy, no dieback(0%)",0,"0",0,"Yes (please elaborate in Notes, add Picture if possible)","No selection","Large (too big to wrap arms around trunk)","Suburban","No Selection","No Selection","No Selection","No selection","Top of slope","No selection","No selection","","No Selection","","Two trunks at the top, and English ivy",77.1140060424805,-1.08784288678851,"Tacoma",-0.819960300862284,-1.94193841629668,-0.501629943206538,150,60500,53053060500,53,"Pierce",4.882384,4,54.79433823,7,0.403305841,4,49394.99,5,1437.55,6,53.83,10,2.37605774,8,0.336638268,9,0.326007086,6,NA,NA,1.43,3,2.93,2,16.26,3,10.81,2,20,2,26.94,4,3.2,3,109.62,1,1.7,4,4,8,1,1,2,12133.2139935588,6047425.92387648,0,"No","Large","Unhealthy","Unhealthy","Thinning Canopy","No","Yes","No",0
"813",222,150528476,47.2737265785,-122.4767814656,"Tacoma","Pierce",60.7300273895264,86.8057888031006,83.8062019348145,4873,172,"A","#76a865","A1","Laburnum Park",1,1,0.000165111210687,"[ [ 47.268430, -122.497790 ], [ 47.292470, -122.472850 ] ]","47.28,-122.486",1,0,0,"2023-03-07 15:12:41-08:00","2023-03-07","2023-03-07 23:12:41 UTC","Pacific Time (US & Canada)",6555464,"tallulahcassidy","","2023-03-07 23:22:36 UTC","2023-03-08 02:34:10 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/150528476","https://inaturalist-open-data.s3.amazonaws.com/photos/259579064/medium.jpg",NA,"","",1,0,"false",3,"N 29th St, Tacoma, WA, US",47.2737265785,-122.4767814656,9,"",NA,NA,9,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Thinning Canopy","No selection","30-59% of the canopy is unhealthy",30,"0",NA,"Not sure","No selection","Medium (can wrap arms around trunk)","No Selection","No Selection","No Selection","No Selection","No selection","No selection","No selection","No selection","","No Selection","","",77.1140060424805,-1.08784288678851,"Tacoma",-0.819960300862284,-1.94193841629668,-0.501629943206538,150,60500,53053060500,53,"Pierce",4.882384,4,54.79433823,7,0.403305841,4,49394.99,5,1437.55,6,53.83,10,2.37605774,8,0.336638268,9,0.326007086,6,NA,NA,1.43,3,2.93,2,16.26,3,10.81,2,20,2,26.94,4,3.2,3,109.62,1,1.7,4,4,8,1,1,2,12133.2139935588,6047425.92387648,30,"No","Medium","Unhealthy","Unhealthy","Thinning Canopy","No","Yes","No",0.3
"814",223,150528757,47.2729762579,-122.4745507956,"Tacoma","Pierce",60.5033004760742,86.7372512817383,82.901721572876,4873,172,"A","#76a865","A1","Laburnum Park",1,1,0.000165111210687,"[ [ 47.268430, -122.497790 ], [ 47.292470, -122.472850 ] ]","47.28,-122.486",1,0,0,"2023-03-07 15:22:56-08:00","2023-03-07","2023-03-07 23:22:56 UTC","Pacific Time (US & Canada)",6555464,"tallulahcassidy","","2023-03-07 23:26:46 UTC","2023-03-08 02:17:12 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/150528757","https://inaturalist-open-data.s3.amazonaws.com/photos/259579635/medium.jpg",NA,"","",1,0,"false",3,"N Junett St, Tacoma, WA, US",47.2729762579,-122.4745507956,7,"",NA,NA,7,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No selection","Healthy, no dieback(0%)",0,"0",NA,"Not sure","No selection","Medium (can wrap arms around trunk)","No Selection","No Selection","No Selection","No Selection","No selection","No selection","No selection","No selection","","No Selection","","",76.7140911102295,-1.48775781903949,"Tacoma",-1.04668721431444,-2.010475937659,-1.40611030514502,150,60500,53053060500,53,"Pierce",4.882384,4,54.79433823,7,0.403305841,4,49394.99,5,1437.55,6,53.83,10,2.37605774,8,0.336638268,9,0.326007086,6,NA,NA,1.43,3,2.93,2,16.26,3,10.81,2,20,2,26.94,4,3.2,3,109.62,1,1.7,4,4,8,1,1,2,12133.2139935588,6047425.92387648,0,"No","Medium","Healthy","Healthy","Healthy","No","No","No",0
"815",232,150529367,47.2689186892,-122.4729917663,"Tacoma","Pierce",60.8818515777588,87.4583595275879,83.7860179901123,4873,172,"A","#76a865","A1","Laburnum Park",1,1,0.000165111210687,"[ [ 47.268430, -122.497790 ], [ 47.292470, -122.472850 ] ]","47.28,-122.486",1,0,0,"2023-03-07 15:30:57-08:00","2023-03-07","2023-03-07 23:30:57 UTC","Pacific Time (US & Canada)",6555464,"tallulahcassidy","","2023-03-07 23:33:24 UTC","2023-03-08 14:48:42 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/150529367","https://inaturalist-open-data.s3.amazonaws.com/photos/259583282/medium.jpg",NA,"","",1,0,"false",3,"N Anderson St, Tacoma, WA, US",47.2689186892,-122.4729917663,9,"",NA,NA,9,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No selection","Healthy, no dieback(0%)",0,"0",NA,"Not sure","No selection","Large (too big to wrap arms around trunk)","No Selection","No Selection","No Selection","No Selection","No selection","No selection","No selection","No selection","","No Selection","","",77.3754096984863,-0.82643923078264,"Tacoma",-0.66813611262986,-1.28936769180937,-0.521813887908692,150,60500,53053060500,53,"Pierce",4.882384,4,54.79433823,7,0.403305841,4,49394.99,5,1437.55,6,53.83,10,2.37605774,8,0.336638268,9,0.326007086,6,NA,NA,1.43,3,2.93,2,16.26,3,10.81,2,20,2,26.94,4,3.2,3,109.62,1,1.7,4,4,8,1,1,2,12133.2139935588,6047425.92387648,0,"No","Large","Healthy","Healthy","Healthy","No","No","No",0
"816",187,150526159,47.2660006439,-122.480872023,"Tacoma","Pierce",61.4520076751709,88.6739177703857,85.4954837799072,4870,172,"A","#76a865","A2","Badgerow and Bullet Additions",1,1,5.9532539295e-05,"[ [ 47.264510, -122.484000 ], [ 47.273750, -122.472850 ] ]","47.267,-122.478",1,0,0,"2023-03-07 14:45:20-08:00","2023-03-07","2023-03-07 22:45:20 UTC","Pacific Time (US & Canada)",6555464,"tallulahcassidy","","2023-03-07 22:47:31 UTC","2023-03-09 14:29:34 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/150526159","https://inaturalist-open-data.s3.amazonaws.com/photos/259574630/medium.jpg",NA,"","",1,0,"false",3,"N 19th St, Tacoma, WA, US",47.2660006439,-122.480872023,9,"",NA,NA,9,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Thinning Canopy","No selection","Healthy, no dieback(0%)",0,"0",NA,"Not sure","No selection","No selection","No Selection","No Selection","No Selection","No Selection","No selection","No selection","No selection","No selection","","No Selection","","",78.5404697418213,0.338620812552321,"Tacoma",-0.0979800152177503,-0.0738094490115344,1.18765190188624,135,60700,53053060700,53,"Pierce",14.011639,8,54.39192963,6,0.431182552,5,62658.62,6,2327.793333,7,53.21,10,2.875932112,8,0.452578551,9,0.466802949,7,NA,NA,1.23,2,3.63,3,21.29,4,12.75,3,19,1,26.87,4,3.3,3,241.38,9,1.74,4,7,8,1,7,6,8579.35238755567,4569929.94050815,0,"No","No Selection","Unhealthy","Unhealthy","Thinning Canopy","No","Yes","No",0
"817",193,150526748,47.2667003301,-122.4751744555,"Tacoma","Pierce",61.4296882629395,87.9663261413574,83.1362968444824,4870,172,"A","#76a865","A2","Badgerow and Bullet Additions",1,1,5.9532539295e-05,"[ [ 47.264510, -122.484000 ], [ 47.273750, -122.472850 ] ]","47.267,-122.478",1,0,0,"2023-03-07 14:53:21-08:00","2023-03-07","2023-03-07 22:53:21 UTC","Pacific Time (US & Canada)",6555464,"tallulahcassidy","","2023-03-07 22:55:40 UTC","2023-03-08 02:49:08 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/150526748","https://inaturalist-open-data.s3.amazonaws.com/photos/259579395/medium.jpg",NA,"","",1,0,"false",3,"N Cedar St, Tacoma, WA, US",47.2667003301,-122.4751744555,9,"",NA,NA,9,"","open","false","","","Tacoma","Pierce","Washington","United States","Washington","Pierce","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No selection","Healthy, no dieback(0%)",0,"0",NA,"No","No selection","No selection","No Selection","No Selection","No Selection","No Selection","No selection","No selection","No selection","No selection","","No Selection","","",77.5107704162598,-0.691078513009217,"Tacoma",-0.120299427449204,-0.781401078039849,-1.17153503353858,135,60700,53053060700,53,"Pierce",14.011639,8,54.39192963,6,0.431182552,5,62658.62,6,2327.793333,7,53.21,10,2.875932112,8,0.452578551,9,0.466802949,7,NA,NA,1.23,2,3.63,3,21.29,4,12.75,3,19,1,26.87,4,3.3,3,241.38,9,1.74,4,7,8,1,7,6,8579.35238755567,4569929.94050815,0,"No","No Selection","Healthy","Healthy","Healthy","No","No","No",0
