X,Y,OBJECTID,Inventory_,Species,DBH,Condition,TreeHeight,CrownWidth,CrownWid_1,CollectedB,Notes,CrownBaseH,GlobalID,StaffRevie,created_us,created_da,last_edite,last_edi_1,UserID,Structural,Carbon_Sto,Carbon_S_1,Carbon_Seq,Carbon_S_2,Stormwater,Stormwat_1,Pollution_,Pollutio_1,Total_Annu,Family,Genus,Common_nam,Genus_spec,Functional,Size,Native,Edible,Nuisance,Origin,Species_fa,PropertyID,DN_AF1,lat,lon
-13655747.913738697767258,5713220.584302389994264,"954",2017/05/24 00:00:00.000,THPL,32.600000000000001,Fair,"81","25","26",staff,,"3",{F7B0157A-FC06-4A76-94F8-51EA538587BB},,kasie.auger@portlandoregon.gov,2017/05/24 21:11:59.000,PKJOSHUA,2023/01/11 17:34:58.000,"85",7947.029999999999745,1534.200000000000045,99.510000000000005,20.100000000000001,1.300000000000000,42.100000000000001,2.820000000000000,5.120000000000000,11.300000000000001,9.240000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","119",31.612897872924805,45.5795164200,-122.6716700000
-13644627.195353599265218,5698617.350776310078800,"109460",2017/09/01 00:00:00.000,THPL,32.000000000000000,Good,"68","37","37",staff,,"5",{73DEF389-4097-4BE3-8D80-5E0E37D1EE1E},,catherine.clark@portlandoregon.gov,2017/09/01 16:40:10.000,PKJOSHUA,2023/08/10 20:06:51.000,"2616",10222.870000000000800,1543.400000000000091,100.109999999999999,25.800000000000001,1.680000000000000,88.700000000000003,5.930000000000000,10.779999999999999,23.899999999999999,18.379999999999999,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","234",31.638124465942383,45.4876238600,-122.5717710000
-13644597.261420799419284,5698595.036330750212073,"109463",2017/09/01 00:00:00.000,THPL,40.200000000000003,Fair,"75","42","51",staff,,"4",{594C5240-1F44-4482-8941-96EB216FBAAC},,catherine.clark@portlandoregon.gov,2017/09/01 17:08:32.000,PKJOSHUA,2023/08/10 20:06:51.000,"3257",11287.809999999999491,2659.199999999999818,172.490000000000009,27.399999999999999,1.780000000000000,134.699999999999989,9.000000000000000,16.359999999999999,36.200000000000003,27.140000000000001,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","234",31.659183502197266,45.4874833200,-122.5715020000
-13644597.833454998210073,5698620.536268579773605,"110658",2017/09/01 00:00:00.000,THPL,46.000000000000000,Fair,"83","36","43",staff,,"4",{AB742CA3-A589-42FA-A4B4-AFF2DE1EB794},,catherine.clark@portlandoregon.gov,2017/09/01 16:57:58.000,PKJOSHUA,2023/08/10 20:06:51.000,"2628",13582.520000000000437,3347.199999999999818,217.110000000000014,32.200000000000003,2.090000000000000,101.099999999999994,6.760000000000000,12.279999999999999,27.199999999999999,21.129999999999999,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","234",31.665122985839844,45.4876439200,-122.5715070000
-13644399.861051000654697,5698263.252587329596281,"122662",2017/09/07 00:00:00.000,THPL,1.100000000000000,Good,"9","7","6",staff,,"0",{FA5D022A-9C70-404D-9D20-00B6216E8B25},,staff,2017/09/07 16:40:47.000,PKJOSHUA,2023/01/11 17:34:58.000,"2775",56.250000000000000,3.700000000000000,0.240000000000000,0.100000000000000,0.010000000000000,1.900000000000000,0.130000000000000,0.230000000000000,0.500000000000000,0.370000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","234",31.607643127441406,45.4853937900,-122.5697290000
-13647107.751240400597453,5694728.924135269597173,"125070",2017/09/08 00:00:00.000,THPL,14.900000000000000,Fair,"37","24","28",staff,,"3",{5917F545-8C23-4EC2-B855-5AE23F277E28},,lizzie.sords@portlandoregon.gov,2017/09/08 20:18:34.000,PKJOSHUA,2023/08/10 20:06:51.000,"3366",1665.519999999999982,246.599999999999994,15.990000000000000,4.500000000000000,0.290000000000000,52.799999999999997,3.530000000000000,6.420000000000000,14.199999999999999,10.240000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","173",31.845726013183594,45.4631301600,-122.5940540000
-13644709.518439600244164,5696502.266559460200369,"125457",2017/09/08 00:00:00.000,THPL,19.000000000000000,Fair,"50","33","36",staff,,"6",{1E64A8B7-A412-46EC-A97F-F16521886975},,kauger,2017/09/08 15:14:56.000,PKJOSHUA,2023/08/10 20:06:51.000,"3376",2733.949999999999818,424.399999999999977,27.530000000000001,7.100000000000000,0.460000000000000,67.099999999999994,4.490000000000000,8.150000000000000,18.100000000000001,13.100000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","154",31.789482116699219,45.4743019900,-122.5725110000
-13644766.946542799472809,5696558.238976171240211,"125862",2017/09/08 00:00:00.000,THPL,14.000000000000000,Fair,"44","32","31",staff,,"6",{5BB5B526-D106-473D-AB92-368742ADAD5B},,kauger,2017/09/08 16:02:11.000,PKJOSHUA,2023/08/10 20:06:51.000,"3384",1465.579999999999927,234.000000000000000,15.180000000000000,4.000000000000000,0.260000000000000,59.200000000000003,3.960000000000000,7.190000000000000,15.900000000000000,11.410000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","154",31.769557952880859,45.4746545700,-122.5730260000
-13642533.217093599960208,5695662.165514188818634,"126269",2017/09/08 00:00:00.000,THPL,7.100000000000000,Fair,"28","19","20",staff,,"4",{96313459-AB4C-41C7-948A-C9C54AF086B5},,kauger,2017/09/08 17:50:49.000,PKJOSHUA,2023/08/10 20:06:51.000,"3394",346.410000000000025,54.600000000000001,3.540000000000000,1.200000000000000,0.070000000000000,19.600000000000001,1.310000000000000,2.380000000000000,5.300000000000000,3.760000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","812",30.652566909790039,45.4690097400,-122.5529610000
-13642530.289385100826621,5695649.463987720198929,"126667",2017/09/08 00:00:00.000,THPL,5.700000000000000,Fair,"24","18","16",staff,,"3",{725C6B2F-2674-4E61-B710-9A2FF9D6BFB8},,kauger,2017/09/08 17:47:46.000,PKJOSHUA,2023/08/10 20:06:51.000,"2860",208.659999999999997,35.799999999999997,2.320000000000000,0.800000000000000,0.050000000000000,13.900000000000000,0.930000000000000,1.690000000000000,3.700000000000000,2.670000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","812",30.664094924926754,45.4689297200,-122.5529340000
-13642537.663743797689676,5695669.649857238866389,"127070",2017/09/08 00:00:00.000,THPL,6.100000000000000,Fair,"26","16","14",staff,,"4",{7A28F198-A2E3-4FE5-B73F-8CEDAFC80E60},,kauger,2017/09/08 18:00:26.000,PKJOSHUA,2023/08/10 20:06:51.000,"3415",244.939999999999998,32.200000000000003,2.090000000000000,0.900000000000000,0.060000000000000,10.900000000000000,0.730000000000000,1.320000000000000,2.900000000000000,2.100000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","812",30.675853729248047,45.4690568900,-122.5530000000
-13647093.338047899305820,5694698.731144520454109,"127459",2017/09/08 00:00:00.000,THPL,20.300000000000001,Fair,"47","29","25",staff,,"4",{3097ABFD-7A12-47C8-8650-2885FC04F8E3},,lizzie.sords@portlandoregon.gov,2017/09/08 20:00:59.000,PKJOSHUA,2023/08/10 20:06:51.000,"3421",3126.679999999999836,448.600000000000023,29.100000000000001,8.000000000000000,0.520000000000000,45.399999999999999,3.040000000000000,5.510000000000000,12.199999999999999,9.070000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","173",31.810371398925781,45.4629399300,-122.5939250000
-13647105.772890100255609,5694708.631949350237846,"127461",2017/09/08 00:00:00.000,THPL,20.199999999999999,Fair,"51","29","28",staff,,"4",{474D9C6B-1C17-4BED-9CE6-4A7D7A631AE7},,lizzie.sords@portlandoregon.gov,2017/09/08 20:04:04.000,PKJOSHUA,2023/08/10 20:06:51.000,"3423",3095.550000000000182,449.300000000000011,29.140000000000001,8.000000000000000,0.520000000000000,48.899999999999999,3.270000000000000,5.940000000000000,13.199999999999999,9.720000000000001,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","173",31.799356460571289,45.4630023100,-122.5940360000
-13641474.840179199352860,5703727.613883120007813,"127864",2017/09/09 00:00:00.000,THPL,33.200000000000003,Fair,"58","38","40",volunteer,,"2",{9D9544AF-A6AE-4F7A-841B-99505DE26C59},,tl,2017/09/09 16:28:49.000,PKJOSHUA,2023/01/11 17:34:58.000,"2903",8224.540000000000873,1719.400000000000091,111.530000000000001,20.800000000000001,1.350000000000000,98.599999999999994,6.590000000000000,11.970000000000001,26.500000000000000,19.910000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","832",31.603221893310547,45.5197978700,-122.5434530000
-13641666.647556999698281,5703626.971711119636893,"129873",2017/09/09 00:00:00.000,THPL,7.300000000000000,Good,"26","12","15",volunteer,,"0",{BD0CCB31-D498-4080-82D9-ADC5EE2FC535},,TL,2017/09/09 18:26:41.000,PKJOSHUA,2023/01/11 17:34:58.000,"3489",491.399999999999977,41.299999999999997,2.680000000000000,1.600000000000000,0.110000000000000,11.600000000000000,0.770000000000000,1.410000000000000,3.100000000000000,2.280000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","832",31.461240768432617,45.5191644000,-122.5451760000
-13654344.326906200498343,5708971.629954019561410,"132728",2017/09/13 00:00:00.000,THPL,3.100000000000000,Fair,"11","14","13",staff,,"0",{90ABB4D8-7FEE-4C4E-BF6E-800D8619131B},,staff,2017/09/13 22:03:34.000,PKJOSHUA,2023/08/10 20:06:51.000,"3166",42.189999999999998,16.899999999999999,1.100000000000000,0.300000000000000,0.020000000000000,8.100000000000000,0.540000000000000,0.980000000000000,2.200000000000000,1.540000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","1010",30.965564727783203,45.5527948700,-122.6590620000
-13654323.202318100258708,5708936.562321750447154,"133522",2017/09/13 00:00:00.000,THPL,11.699999999999999,Good,"26","22","22",staff,,"0",{02D5B38D-4F47-49AB-B5BB-77D77E541602},,staff,2017/09/13 21:53:07.000,PKJOSHUA,2023/08/10 20:06:51.000,"3518",1348.259999999999991,144.099999999999994,9.350000000000000,3.800000000000000,0.250000000000000,37.600000000000001,2.510000000000000,4.570000000000000,10.100000000000000,7.330000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","1010",30.811906814575195,45.5525742700,-122.6588720000
-13643503.473015498369932,5702018.635262150317430,"138328",2017/09/16 00:00:00.000,THPL,17.699999999999999,Good,"36","28","28",staff,,"3",{4899576B-3160-4C1C-BDB7-F41871464856},,staff,2017/09/16 20:31:16.000,PKJOSHUA,2023/08/10 20:06:51.000,"3624",3156.260000000000218,330.199999999999989,21.420000000000002,8.300000000000002,0.540000000000000,46.200000000000003,3.090000000000000,5.610000000000000,12.400000000000000,9.240000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","1",32.027988433837891,45.5090402500,-122.5616760000
-13643500.855332899838686,5702075.442194770090282,"139927",2017/09/16 00:00:00.000,THPL,16.399999999999999,Fair,"27","26","26",staff,,"0",{5AEC5B08-8F57-439A-88CE-AE87B542F44F},,staff,2017/09/16 20:27:31.000,PKJOSHUA,2023/08/10 20:06:51.000,"3700",2026.430000000000064,271.699999999999989,17.629999999999999,5.400000000000000,0.350000000000000,40.700000000000003,2.720000000000000,4.940000000000000,10.900000000000000,8.010000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","1",32.060214996337891,45.5093978700,-122.5616530000
-13653318.643327200785279,5699642.195794910192490,"143523",2017/09/19 00:00:00.000,THPL,18.500000000000000,Good,"56","21","21",staff,,"5",{C72E70F1-E839-47A1-89CA-D9D0273ECCAE},,kauger,2017/09/19 21:55:58.000,PKJOSHUA,2023/08/10 20:06:51.000,"3804",3453.090000000000146,331.199999999999989,21.480000000000000,9.000000000000000,0.580000000000000,28.600000000000001,1.910000000000000,3.470000000000000,7.700000000000000,5.970000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","68",31.424568176269531,45.4940777100,-122.6498480000
-13653331.502632500603795,5699643.218117860145867,"143524",2017/09/19 00:00:00.000,THPL,21.399999999999999,Good,"63","23","20",staff,,"5",{9BF6F485-270E-496D-BB21-9C7FC82CD281},,kauger,2017/09/19 22:00:27.000,PKJOSHUA,2023/08/10 20:06:51.000,"3805",4639.060000000000400,480.000000000000000,31.140000000000001,11.900000000000000,0.770000000000000,30.000000000000000,2.000000000000000,3.640000000000000,8.100000000000000,6.410000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","68",31.426856994628906,45.4940841500,-122.6499630000
-13653324.523487800732255,5699642.775667529553175,"143923",2017/09/19 00:00:00.000,THPL,28.600000000000001,Good,"62","24","20",staff,,"5",{7C0E2B14-21AC-4AAA-884A-2B6FA575076E},,kauger,2017/09/19 21:58:58.000,PKJOSHUA,2023/08/10 20:06:51.000,"3812",8328.860000000000582,1049.299999999999955,68.060000000000002,20.800000000000001,1.350000000000000,31.399999999999999,2.100000000000000,3.810000000000000,8.400000000000000,7.250000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","68",31.415719985961918,45.4940813600,-122.6499000000
-13653352.084429999813437,5699642.810244999825954,"143924",2017/09/19 00:00:00.000,THPL,27.300000000000001,Good,"61","22","20",staff,,"4",{98131FB3-57C8-4FF7-BF24-2DC4236FF573},,kauger,2017/09/19 22:09:41.000,PKJOSHUA,2023/08/10 20:06:51.000,"3813",7584.039999999999964,918.000000000000000,59.549999999999997,19.000000000000000,1.230000000000000,28.600000000000001,1.910000000000000,3.470000000000000,7.700000000000000,6.610000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","68",31.455266952514648,45.4940815800,-122.6501480000
-13653344.313712298870087,5699642.938160629943013,"145119",2017/09/19 00:00:00.000,THPL,24.899999999999999,Good,"60","21","21",staff,,"5",{71BC10B0-1FF4-4E15-8074-8B2DB5BC5EC9},,kauger,2017/09/19 22:06:54.000,PKJOSHUA,2023/08/10 20:06:51.000,"3818",6299.979999999999563,713.799999999999955,46.299999999999997,15.900000000000000,1.030000000000000,28.600000000000001,1.910000000000000,3.470000000000000,7.700000000000000,6.410000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","68",31.430767059326172,45.4940823900,-122.6500780000
-13653421.914879601448774,5699645.905254430137575,"151131",2017/09/22 00:00:00.000,THPL,19.199999999999999,Good,"58","22","20",staff,,"5",{0BEC620F-0F4F-4C2B-90AC-64F5398C1804},,kauger,2017/09/22 16:48:56.000,PKJOSHUA,2023/01/11 17:34:58.000,"4017",3723.570000000000164,363.000000000000000,23.539999999999999,9.699999999999999,0.630000000000000,28.600000000000001,1.910000000000000,3.470000000000000,7.700000000000000,6.010000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","68",31.521680831909180,45.4941010700,-122.6507750000
-13653416.056098999455571,5699642.443169020116329,"153121",2017/09/22 00:00:00.000,THPL,21.000000000000000,Good,"57","21","25",staff,,"6",{1C91DBAF-59E2-4CEF-956A-D43358160DAC},,kauger,2017/09/22 16:45:42.000,PKJOSHUA,2023/08/10 20:06:51.000,"4051",4465.220000000000255,465.300000000000011,30.180000000000000,11.400000000000000,0.740000000000000,34.299999999999997,2.290000000000000,4.160000000000000,9.199999999999999,7.200000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","68",31.524824142456055,45.4940792700,-122.6507230000
-13653338.156509101390839,5699822.557679049670696,"153134",2017/09/22 00:00:00.000,THPL,29.100000000000001,Good,"73","21","28",staff,,"4",{E3A10731-160E-4186-AE2E-19EC191F3F29},,kauger,2017/09/22 18:24:34.000,PKJOSHUA,2023/08/10 20:06:51.000,"4075",8624.559999999999491,1116.000000000000000,72.390000000000001,21.500000000000000,1.390000000000000,38.899999999999999,2.600000000000000,4.720000000000000,10.500000000000000,8.720000000000002,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","68",31.365552902221680,45.4952134500,-122.6500230000
-13653338.473785199224949,5699813.512954300269485,"153135",2017/09/22 00:00:00.000,THPL,34.899999999999999,Good,"67","39","28",staff,,"3",{E8A8D741-252D-487A-9C17-C6429EA6DAF6},,kauger,2017/09/22 18:29:17.000,PKJOSHUA,2023/08/10 20:06:51.000,"4076",11997.360000000000582,1914.900000000000091,124.209999999999994,30.600000000000001,1.980000000000000,72.700000000000003,4.860000000000000,8.830000000000000,19.600000000000001,15.680000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","68",31.363731384277344,45.4951564900,-122.6500260000
-13654491.624455500394106,5715774.840315110050142,"153141",2017/09/22 00:00:00.000,THPL,1.400000000000000,Good,"9","5","6",staff,,"0",{F787AE3A-C811-4794-9AC5-3A989954137B},,lizzie.sords@portlandoregon.gov,2017/09/22 18:50:37.000,PKJOSHUA,2023/08/10 20:06:51.000,"4082",56.250000000000000,3.200000000000000,0.210000000000000,0.100000000000000,0.010000000000000,1.600000000000000,0.100000000000000,0.190000000000000,0.400000000000000,0.300000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","15",31.623802185058594,45.5955739500,-122.6603850000
-13654508.661839099600911,5715576.216038249433041,"156324",2017/09/25 00:00:00.000,THPL,37.700000000000003,Fair,"85","26","41",staff,,"0",{6C8DB793-F058-4EA3-91C5-61209FA2D3F4},,kauger,2017/09/25 15:36:37.000,PKJOSHUA,2023/08/10 20:06:51.000,"4173",10230.670000000000073,2253.400000000000091,146.159999999999997,25.500000000000000,1.650000000000000,72.700000000000003,4.860000000000000,8.830000000000000,19.600000000000001,15.350000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","15",31.683210372924805,45.5943254500,-122.6605380000
-13654519.231912400573492,5715568.629441729746759,"156326",2017/09/25 00:00:00.000,THPL,32.100000000000001,Fair,"75","36","39",staff,,"0",{413AEBDA-7737-4511-9481-35D6D3624264},,kauger,2017/09/25 15:39:38.000,PKJOSHUA,2023/08/10 20:06:51.000,"4175",7713.960000000000036,1560.099999999999909,101.200000000000003,19.500000000000000,1.260000000000000,91.099999999999994,6.090000000000000,11.070000000000000,24.500000000000000,18.420000000000002,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","15",31.674743652343754,45.5942777600,-122.6606330000
-13654346.099713400006294,5715492.800365139730275,"159127",2017/09/26 00:00:00.000,THPL,29.500000000000000,Good,"57","34","41",staff,,"0",{C893584F-80D6-4385-A146-4D38E9B49C38},,staff,2017/09/26 18:16:12.000,PKJOSHUA,2023/01/11 17:34:58.000,"4303",8864.809999999999491,1251.599999999999909,81.180000000000007,22.100000000000001,1.430000000000000,89.400000000000006,5.970000000000000,10.850000000000000,24.000000000000000,18.260000000000002,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","15",31.670686721801754,45.5938011100,-122.6590770000
-13654263.736882399767637,5715462.623211970552802,"159524",2017/09/26 00:00:00.000,THPL,1.200000000000000,Fair,"10","6","6",staff,,"0",{38C9970D-5503-4607-8E38-2941A0E578C2},,staff,2017/09/26 20:37:33.000,PKJOSHUA,2023/01/11 17:34:58.000,"4344",42.189999999999998,3.400000000000000,0.220000000000000,0.100000000000000,0.000000000000000,1.700000000000000,0.120000000000000,0.210000000000000,0.500000000000000,0.330000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","15",31.544532775878906,45.5936114200,-122.6583380000
-13654252.557598900049925,5715458.206395301036537,"159924",2017/09/26 00:00:00.000,THPL,2.100000000000000,Fair,"15","8","8",staff,,"0",{F31380A0-1D22-4963-AD37-D665F03DAFED},,staff,2017/09/26 20:41:18.000,PKJOSHUA,2023/01/11 17:34:58.000,"4347",42.189999999999998,6.200000000000000,0.400000000000000,0.200000000000000,0.010000000000000,2.900000000000000,0.200000000000000,0.360000000000000,0.800000000000000,0.560000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","15",31.518157958984375,45.5935836600,-122.6582370000
-13653949.093211900442839,5715378.555677490308881,"163532",2017/09/27 00:00:00.000,THPL,1.600000000000000,Good,"12","6","6",staff,,"0",{9152D584-7C40-4229-AACE-882DBF3A1E82},,staff,2017/09/27 19:45:47.000,PKJOSHUA,2023/01/11 17:34:58.000,"6009",56.250000000000000,3.700000000000000,0.240000000000000,0.100000000000000,0.010000000000000,1.800000000000000,0.120000000000000,0.220000000000000,0.500000000000000,0.350000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","15",30.859075546264648,45.5930829800,-122.6555110000
-13653951.317989001050591,5715380.008555349893868,"163533",2017/09/27 00:00:00.000,THPL,1.400000000000000,Good,"12","7","9",staff,,"0",{E8FE4042-B841-40BC-BBA7-A74950758675},,staff,2017/09/27 19:48:49.000,PKJOSHUA,2023/01/11 17:34:58.000,"4430",56.250000000000000,5.400000000000000,0.350000000000000,0.100000000000000,0.010000000000000,2.800000000000000,0.180000000000000,0.330000000000000,0.700000000000000,0.530000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,"1",,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.","15",30.862020492553711,45.5930921100,-122.6555310000
